Serving HTTP on 0.0.0.0 port 80 (http://0.0.0.0:80/) ...

Keyboard interrupt received, exiting.
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /Navbar.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /Mutton%20Biryani.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /panner2.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /Noorth%20Indian%20Thali2.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /SEPM%20145.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /cart.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /Jeera%20Rice3.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /Paneer%20Tikka1.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /Garlic-Butter-Naan.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:27] "GET /SEPM%20103.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:27] "GET /SEPM%20123.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:31] "GET /Order%20Confirmation.html HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:31] "GET /cart.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:33:31] "GET /SEPM%20150.jpg HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:14] "GET /Order%20Confirmation.html HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:15] "GET /order.css HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:15] "GET /cart.js HTTP/1.1" 200 -
127.0.0.1 - - [17/Nov/2024 06:38:15] "GET /SEPM%20150.jpg HTTP/1.1" 200 -
